7.608156122894446582e+01,3.400000000000000000e+01,2.856438894688621555e-01
7.638757557958720668e+01,3.500000000000000000e+01,2.800510952595242631e-01
7.671820120259990006e+01,3.600000000000000000e+01,2.746976516748568242e-01
7.707214753965335774e+01,3.700000000000000000e+01,2.695678813759115888e-01
7.744820888991279162e+01,3.800000000000000000e+01,2.646474760081527489e-01
7.784525826035797991e+01,3.900000000000000000e+01,2.599233480719102540e-01
7.826224160934509655e+01,4.000000000000000000e+01,2.553835017763592119e-01
7.869817248497206208e+01,4.100000000000000000e+01,2.510169200824852176e-01
7.915212704944602251e+01,4.200000000000000000e+01,2.468134656026962914e-01
7.962323947408279423e+01,4.300000000000000000e+01,2.427637934025404509e-01
8.011069768565998572e+01,4.400000000000000000e+01,2.388592740600601061e-01
8.061373944275837289e+01,4.500000000000000000e+01,2.350919255939947494e-01
8.113164871990500160e+01,4.600000000000000000e+01,2.314543530837471774e-01
8.166375237734987991e+01,4.700000000000000000e+01,2.279396949799484817e-01
8.220941709488600679e+01,4.800000000000000000e+01,2.245415752513136853e-01
8.276804654904680092e+01,4.900000000000000000e+01,2.212540606364153950e-01
8.333907881415419183e+01,5.000000000000000000e+01,2.180716223723682679e-01
8.392198396892800361e+01,5.100000000000000000e+01,2.149891018595467829e-01
8.451626189165278902e+01,5.200000000000000000e+01,2.120016797952013199e-01
8.512144022817058442e+01,5.300000000000000000e+01,2.091048483714214312e-01
8.573707251820530928e+01,5.400000000000000000e+01,2.062943861861553096e-01
8.636273646670426274e+01,5.500000000000000000e+01,2.035663355614887315e-01
8.699803234799462359e+01,5.600000000000000000e+01,2.009169820023199993e-01
8.764258153159079257e+01,5.700000000000000000e+01,1.983428355620085182e-01
8.829602511945169852e+01,5.800000000000000000e+01,1.958406139103436305e-01
8.895802268537633495e+01,5.900000000000000000e+01,1.934072269240144359e-01
8.962825110804045892e+01,6.000000000000000000e+01,1.910397626412507210e-01
9.030640348992695010e+01,6.100000000000000000e+01,1.887354744409250606e-01
9.099218815508415048e+01,6.200000000000000000e+01,1.864917693225974227e-01
9.168532771926959413e+01,6.300000000000000000e+01,1.843061971780899921e-01
9.238555822660535455e+01,6.400000000000000000e+01,1.821764409574862520e-01
9.309262834738505887e+01,6.500000000000000000e+01,1.801003076432137473e-01
9.380629863214404907e+01,6.600000000000000000e+01,1.780757199553149872e-01
9.452634081752947282e+01,6.700000000000000000e+01,1.761007087192977827e-01
9.525253717989554048e+01,6.800000000000000000e+01,1.741734058352440440e-01
9.598467993289902722e+01,6.900000000000000000e+01,1.722920377932973257e-01
9.672257066569267181e+01,7.000000000000000000e+01,1.704549196863194005e-01
9.746601981860202102e+01,7.100000000000000000e+01,1.686604496755294280e-01
9.821484619343645761e+01,7.200000000000000000e+01,1.669071038693998588e-01
9.896887649582433255e+01,7.300000000000000000e+01,1.651934315800263342e-01
9.972794490718133886e+01,7.400000000000000000e+01,1.635180509247015912e-01
1.004918926841175733e+02,7.500000000000000000e+01,1.618796447435638663e-01
1.012605677832719948e+02,7.600000000000000000e+01,1.602769568069646877e-01
1.020338245097251928e+02,7.700000000000000000e+01,1.587087882887046053e-01
1.028115231872920958e+02,7.800000000000000000e+01,1.571739944835097436e-01
1.035935298491333185e+02,7.900000000000000000e+01,1.556714817491192671e-01
1.043797159472475045e+02,8.000000000000000000e+01,1.542002046551451677e-01
1.051699580795213365e+02,8.100000000000000000e+01,1.527591633224751333e-01
1.059641377331175960e+02,8.200000000000000000e+01,1.513474009384304930e-01
1.067621410430765394e+02,8.300000000000000000e+01,1.499640014342085714e-01
1.075638585650932271e+02,8.400000000000000000e+01,1.486080873122844204e-01
1.083691850615115584e+02,8.500000000000000000e+01,1.472788176125490456e-01
1.091780192996505150e+02,8.600000000000000000e+01,1.459753860068736531e-01
1.099902638616428305e+02,8.700000000000000000e+01,1.446970190126918021e-01
1.108058249650287763e+02,8.800000000000000000e+01,1.434429743169583216e-01
1.116246122934037430e+02,8.900000000000000000e+01,1.422125392025634372e-01
1.124465388364686191e+02,9.000000000000000000e+01,1.410050290699218778e-01
1.132715207388812928e+02,9.100000000000000000e+01,1.398197860470468956e-01
1.140994771573495257e+02,9.200000000000000000e+01,1.386561776819590641e-01
1.149303301254460195e+02,9.300000000000000000e+01,1.375135957117540053e-01
1.157640044256639129e+02,9.400000000000000000e+01,1.363914549031087775e-01
1.166004274682638453e+02,9.500000000000000000e+01,1.352891919594068071e-01
1.174395291764962792e+02,9.600000000000000000e+01,1.342062644900284818e-01
1.182812418778106007e+02,9.700000000000000000e+01,1.331421500376998301e-01
1.191255002006900838e+02,9.800000000000000000e+01,1.320963451600901672e-01
1.199722409767755096e+02,9.900000000000000000e+01,1.310683645621489313e-01
1.208214031479642756e+02,1.000000000000000000e+02,1.300577402759110490e-01
